customer_id,company_name,industry,company_size,maintenance_model,equipment_criticality,expected_problems,annual_revenue_estimated,maintenance_budget_annual,downtime_cost_per_hour,preferred_supplier,relationship_start_date,active,last_updated
C03606,Empresa Industrial 3606,Química,Pequena,Mista,Baixa,"['Corrosão', 'Superaquecimento']",4058612758.29,1872669.59,25379.7,False,2007-11-22,True,2026-01-02 15:12:37.840433
C03607,Empresa Industrial 3607,Mineração,Pequena,Terceirizada,Alta,"['Vibração', 'Desgaste', 'Contaminação']",4552653940.54,2649865.88,5655.67,False,2023-12-02,True,2026-01-02 15:12:37.840453
C03608,Empresa Industrial 3608,Papel e Celulose,Pequena,Interna,Alta,"['Contaminação', 'Desgaste']",4413802701.69,1814501.05,45398.83,False,2017-04-30,True,2026-01-02 15:12:37.840479
C03609,Empresa Industrial 3609,Automotiva,Grande,Mista,Baixa,"['Vibração', 'Desgaste']",3577496362.83,3929269.68,8700.84,False,2016-12-30,True,2026-01-02 15:12:37.840504
C03610,Empresa Industrial 3610,Energia,Média,Terceirizada,Baixa,"['Superaquecimento', 'Vibração']",4291530151.86,3001328.96,8403.3,False,2005-06-11,False,2026-01-02 15:12:37.840524
C03611,Empresa Industrial 3611,Energia,Pequena,Terceirizada,Baixa,"['Superaquecimento', 'Vibração']",3049653623.75,2272903.59,18451.02,True,2012-05-08,False,2026-01-02 15:12:37.840546
C03612,Empresa Industrial 3612,Cimento,Média,Mista,Alta,"['Vibração', 'Desgaste']",3102472544.15,2836821.03,17385.7,False,2014-08-24,True,2026-01-02 15:12:37.840564
C03613,Empresa Industrial 3613,Mineração,Grande,Interna,Alta,"['Vibração', 'Desgaste', 'Contaminação']",4279502458.95,1982928.32,43416.98,True,2009-05-05,True,2026-01-02 15:12:37.840606
C03614,Empresa Industrial 3614,Energia,Pequena,Mista,Baixa,"['Superaquecimento', 'Vibração']",3221252161.43,1042797.96,8381.95,False,2018-05-31,True,2026-01-02 15:12:37.840635
C03615,Empresa Industrial 3615,Mineração,Grande,Interna,Alta,"['Vibração', 'Desgaste', 'Contaminação']",4504659306.88,2701972.55,4536.68,False,2005-10-05,True,2026-01-02 15:12:37.840655
C03616,Empresa Industrial 3616,Alimentos,Grande,Interna,Alta,"['Contaminação', 'Desgaste']",3176372122.1,3660977.8,29588.98,False,2006-04-01,True,2026-01-02 15:12:37.840676
C03617,Empresa Industrial 3617,Papel e Celulose,Pequena,Terceirizada,Baixa,"['Contaminação', 'Desgaste']",767235434.5,2005500.08,8154.19,False,2017-04-29,False,2026-01-02 15:12:37.840693
C03618,Empresa Industrial 3618,Automotiva,Média,Interna,Baixa,"['Vibração', 'Desgaste']",1434614114.32,3981007.13,5662.54,False,2002-09-06,True,2026-01-02 15:12:37.840711
C03619,Empresa Industrial 3619,Papel e Celulose,Grande,Mista,Baixa,"['Contaminação', 'Desgaste']",1760309235.5,4167443.66,24680.73,False,2007-01-21,True,2026-01-02 15:12:37.840741
C03620,Empresa Industrial 3620,Papel e Celulose,Grande,Terceirizada,Baixa,"['Contaminação', 'Desgaste']",1058837210.3,1213471.82,1921.46,True,2005-02-27,True,2026-01-02 15:12:37.840762
C03621,Empresa Industrial 3621,Mineração,Grande,Interna,Baixa,"['Vibração', 'Desgaste', 'Contaminação']",4236202151.25,2942166.57,23121.24,False,2002-11-23,True,2026-01-02 15:12:37.840781
C03622,Empresa Industrial 3622,Mineração,Média,Mista,Alta,"['Vibração', 'Desgaste', 'Contaminação']",1963469621.65,391313.11,32731.46,False,2011-09-25,True,2026-01-02 15:12:37.840801
C03623,Empresa Industrial 3623,Química,Média,Terceirizada,Baixa,"['Corrosão', 'Superaquecimento']",2706660860.66,458156.67,19921.07,False,2007-09-12,True,2026-01-02 15:12:37.840824
C03624,Empresa Industrial 3624,Energia,Média,Interna,Média,"['Superaquecimento', 'Vibração']",1402510513.06,2379022.78,39188.03,True,2004-11-08,True,2026-01-02 15:12:37.840847
C03625,Empresa Industrial 3625,Energia,Média,Interna,Baixa,"['Superaquecimento', 'Vibração']",4702374863.8,865907.61,29567.96,True,2000-12-11,True,2026-01-02 15:12:37.840868
C03626,Empresa Industrial 3626,Siderurgia,Pequena,Mista,Média,"['Superaquecimento', 'Vibração', 'Desgaste']",2355616324.39,758256.51,7433.53,True,2003-11-26,True,2026-01-02 15:12:37.840889
C03627,Empresa Industrial 3627,Automotiva,Média,Mista,Média,"['Vibração', 'Desgaste']",4505709944.57,4431352.47,19332.79,False,2023-07-24,True,2026-01-02 15:12:37.840909
C03628,Empresa Industrial 3628,Alimentos,Pequena,Interna,Média,"['Contaminação', 'Desgaste']",2064607887.62,4250163.17,15101.97,True,2016-11-25,True,2026-01-02 15:12:37.840927
C03629,Empresa Industrial 3629,Siderurgia,Pequena,Mista,Baixa,"['Superaquecimento', 'Vibração', 'Desgaste']",2096676928.66,410466.01,18845.4,False,2010-01-28,True,2026-01-02 15:12:37.840960
C03630,Empresa Industrial 3630,Automotiva,Grande,Terceirizada,Alta,"['Vibração', 'Desgaste']",1762488463.22,2868686.01,14076.17,False,2004-12-23,True,2026-01-02 15:12:37.840982
C03631,Empresa Industrial 3631,Papel e Celulose,Pequena,Terceirizada,Média,"['Contaminação', 'Desgaste']",3465943254.19,2606378.03,45542.48,False,2010-05-15,True,2026-01-02 15:12:37.841001
C03632,Empresa Industrial 3632,Automotiva,Pequena,Mista,Alta,"['Vibração', 'Desgaste']",4352899750.6,921218.63,46405.24,True,2004-01-31,True,2026-01-02 15:12:37.841017
C03633,Empresa Industrial 3633,Alimentos,Pequena,Interna,Alta,"['Contaminação', 'Desgaste']",1521977768.42,4179989.63,27535.91,True,2007-05-08,False,2026-01-02 15:12:37.841035
C03634,Empresa Industrial 3634,Alimentos,Média,Interna,Alta,"['Contaminação', 'Desgaste']",1289309065.57,3177694.66,11437.02,True,2005-04-26,True,2026-01-02 15:12:37.841047
C03635,Empresa Industrial 3635,Siderurgia,Média,Interna,Alta,"['Superaquecimento', 'Vibração', 'Desgaste']",4060650947.22,3849769.2,42230.49,True,2004-05-11,True,2026-01-02 15:12:37.841058
C03636,Empresa Industrial 3636,Química,Grande,Terceirizada,Baixa,"['Corrosão', 'Superaquecimento']",6388020.53,432789.7,48678.8,True,2014-10-09,True,2026-01-02 15:12:37.841072
C03637,Empresa Industrial 3637,Química,Pequena,Mista,Média,"['Corrosão', 'Superaquecimento']",302775517.33,1165058.1,43775.55,True,2020-09-13,False,2026-01-02 15:12:37.841082
C03638,Empresa Industrial 3638,Papel e Celulose,Pequena,Terceirizada,Baixa,"['Contaminação', 'Desgaste']",2487109895.37,4867557.41,38229.54,False,2023-11-12,True,2026-01-02 15:12:37.841091
C03639,Empresa Industrial 3639,Energia,Pequena,Mista,Baixa,"['Superaquecimento', 'Vibração']",4689991076.4,4514598.06,19242.92,True,2022-08-06,True,2026-01-02 15:12:37.841104
C03640,Empresa Industrial 3640,Automotiva,Pequena,Mista,Baixa,"['Vibração', 'Desgaste']",4914903718.45,845675.93,26131.34,False,2007-01-04,True,2026-01-02 15:12:37.841116
C03641,Empresa Industrial 3641,Energia,Pequena,Terceirizada,Alta,"['Superaquecimento', 'Vibração']",825298058.65,723784.82,29261.94,True,2012-10-24,True,2026-01-02 15:12:37.841126
C03642,Empresa Industrial 3642,Energia,Pequena,Interna,Alta,"['Superaquecimento', 'Vibração']",348196077.85,4156822.84,13021.06,True,2016-01-10,True,2026-01-02 15:12:37.841136
C03643,Empresa Industrial 3643,Alimentos,Pequena,Interna,Baixa,"['Contaminação', 'Desgaste']",1088077170.9,4465248.42,29065.62,True,2017-09-20,True,2026-01-02 15:12:37.841146
C03644,Empresa Industrial 3644,Química,Média,Mista,Baixa,"['Corrosão', 'Superaquecimento']",2549976002.68,569336.43,5152.06,False,2018-04-30,False,2026-01-02 15:12:37.841156
C03645,Empresa Industrial 3645,Química,Pequena,Terceirizada,Média,"['Corrosão', 'Superaquecimento']",1912345216.33,3514911.77,41309.59,False,2012-08-11,True,2026-01-02 15:12:37.841166
C03646,Empresa Industrial 3646,Química,Média,Mista,Média,"['Corrosão', 'Superaquecimento']",1533173874.12,2339820.38,18726.09,False,2004-09-22,True,2026-01-02 15:12:37.841176
C03647,Empresa Industrial 3647,Alimentos,Grande,Terceirizada,Média,"['Contaminação', 'Desgaste']",2019184207.97,3135821.54,27752.47,False,2001-09-23,False,2026-01-02 15:12:37.841185
C03648,Empresa Industrial 3648,Siderurgia,Pequena,Mista,Baixa,"['Superaquecimento', 'Vibração', 'Desgaste']",738803268.09,4822436.69,45236.78,True,2002-01-15,True,2026-01-02 15:12:37.841195
C03649,Empresa Industrial 3649,Mineração,Pequena,Interna,Baixa,"['Vibração', 'Desgaste', 'Contaminação']",2141707090.34,3534688.1,4174.46,True,2022-03-24,False,2026-01-02 15:12:37.841208
C03650,Empresa Industrial 3650,Cimento,Pequena,Mista,Baixa,"['Vibração', 'Desgaste']",2397859004.38,422466.74,38974.78,True,2012-08-23,True,2026-01-02 15:12:37.841219
C03651,Empresa Industrial 3651,Energia,Grande,Mista,Média,"['Superaquecimento', 'Vibração']",2161497270.56,4976102.3,27272.93,False,2012-11-29,False,2026-01-02 15:12:37.841228
C03652,Empresa Industrial 3652,Papel e Celulose,Pequena,Interna,Média,"['Contaminação', 'Desgaste']",502624284.27,3712142.39,40440.62,True,2007-10-17,True,2026-01-02 15:12:37.841237
C03653,Empresa Industrial 3653,Automotiva,Grande,Mista,Alta,"['Vibração', 'Desgaste']",1458278000.79,3171846.72,10954.18,False,2004-08-16,True,2026-01-02 15:12:37.841246
C03654,Empresa Industrial 3654,Cimento,Grande,Interna,Alta,"['Vibração', 'Desgaste']",371647767.03,3566392.1,19827.22,False,2019-11-26,True,2026-01-02 15:12:37.841256
C03655,Empresa Industrial 3655,Papel e Celulose,Grande,Mista,Média,"['Contaminação', 'Desgaste']",2177993415.86,4825405.91,35636.56,False,2016-07-25,False,2026-01-02 15:12:37.841269
C03656,Empresa Industrial 3656,Siderurgia,Média,Mista,Alta,"['Superaquecimento', 'Vibração', 'Desgaste']",1430163997.86,4497155.04,10308.18,True,2012-08-04,False,2026-01-02 15:12:37.841278
C03657,Empresa Industrial 3657,Cimento,Média,Mista,Baixa,"['Vibração', 'Desgaste']",1290625065.46,1380192.38,14840.98,False,2010-03-13,True,2026-01-02 15:12:37.841287
C03658,Empresa Industrial 3658,Química,Média,Interna,Baixa,"['Corrosão', 'Superaquecimento']",4838474481.87,2478099.18,1218.55,False,2024-02-28,False,2026-01-02 15:12:37.841296
C03659,Empresa Industrial 3659,Papel e Celulose,Grande,Terceirizada,Média,"['Contaminação', 'Desgaste']",2677807908.51,803341.72,9065.09,True,2024-08-13,True,2026-01-02 15:12:37.841309
C03660,Empresa Industrial 3660,Energia,Grande,Terceirizada,Média,"['Superaquecimento', 'Vibração']",2354946306.27,1563528.92,12522.69,True,2015-11-26,True,2026-01-02 15:12:37.841319
C03661,Empresa Industrial 3661,Siderurgia,Média,Terceirizada,Alta,"['Superaquecimento', 'Vibração', 'Desgaste']",1433936894.09,869378.46,11353.34,True,2005-11-24,True,2026-01-02 15:12:37.841330
C03662,Empresa Industrial 3662,Cimento,Média,Mista,Alta,"['Vibração', 'Desgaste']",3837352300.77,3968424.91,18755.12,True,2013-08-28,True,2026-01-02 15:12:37.841356
C03663,Empresa Industrial 3663,Siderurgia,Média,Mista,Baixa,"['Superaquecimento', 'Vibração', 'Desgaste']",4291695121.3,346867.69,20605.33,False,2013-06-16,True,2026-01-02 15:12:37.841366
C03664,Empresa Industrial 3664,Cimento,Média,Interna,Baixa,"['Vibração', 'Desgaste']",3248356945.37,514672.89,42393.9,False,2006-12-11,True,2026-01-02 15:12:37.841375
C03665,Empresa Industrial 3665,Siderurgia,Média,Interna,Baixa,"['Superaquecimento', 'Vibração', 'Desgaste']",3452204764.2,1230867.0,11744.56,False,2007-12-10,True,2026-01-02 15:12:37.841384
C03666,Empresa Industrial 3666,Automotiva,Grande,Interna,Média,"['Vibração', 'Desgaste']",1353095593.32,2783537.63,32848.16,False,2011-10-19,True,2026-01-02 15:12:37.841393
C03667,Empresa Industrial 3667,Cimento,Média,Interna,Alta,"['Vibração', 'Desgaste']",1629310502.69,676652.57,26969.77,False,2023-06-20,False,2026-01-02 15:12:37.841403
C03668,Empresa Industrial 3668,Papel e Celulose,Pequena,Mista,Baixa,"['Contaminação', 'Desgaste']",4996771372.15,1536477.68,22560.86,False,2022-02-09,False,2026-01-02 15:12:37.841414
C03669,Empresa Industrial 3669,Cimento,Pequena,Interna,Alta,"['Vibração', 'Desgaste']",1735603850.0,4562824.56,6839.39,False,2019-02-26,True,2026-01-02 15:12:37.841426
C03670,Empresa Industrial 3670,Energia,Pequena,Interna,Média,"['Superaquecimento', 'Vibração']",3522630474.7,2714441.05,20911.92,True,2013-02-19,True,2026-01-02 15:12:37.841435
C03671,Empresa Industrial 3671,Química,Grande,Terceirizada,Média,"['Corrosão', 'Superaquecimento']",244266763.62,1234925.43,43846.57,True,2016-01-20,False,2026-01-02 15:12:37.841445
C03672,Empresa Industrial 3672,Química,Grande,Interna,Alta,"['Corrosão', 'Superaquecimento']",4736042450.21,3388981.8,8630.39,False,2022-02-11,True,2026-01-02 15:12:37.841454
C03673,Empresa Industrial 3673,Papel e Celulose,Grande,Mista,Baixa,"['Contaminação', 'Desgaste']",2445521516.36,2901212.14,34599.51,True,2000-09-12,True,2026-01-02 15:12:37.841464
C03674,Empresa Industrial 3674,Automotiva,Média,Terceirizada,Média,"['Vibração', 'Desgaste']",1919439155.12,3052027.03,32254.19,False,2002-05-26,True,2026-01-02 15:12:37.841473
C03675,Empresa Industrial 3675,Energia,Grande,Interna,Média,"['Superaquecimento', 'Vibração']",693398260.99,502631.06,27762.36,False,2007-03-16,True,2026-01-02 15:12:37.841483
C03676,Empresa Industrial 3676,Cimento,Pequena,Mista,Média,"['Vibração', 'Desgaste']",479228228.35,177486.36,4194.38,False,2018-03-15,True,2026-01-02 15:12:37.841492
C03677,Empresa Industrial 3677,Papel e Celulose,Grande,Interna,Alta,"['Contaminação', 'Desgaste']",4943464649.88,1350173.82,1817.34,True,2000-03-11,True,2026-01-02 15:12:37.841501
C03678,Empresa Industrial 3678,Alimentos,Média,Interna,Baixa,"['Contaminação', 'Desgaste']",4731980217.08,4486361.89,27392.77,False,2001-05-05,True,2026-01-02 15:12:37.841510
C03679,Empresa Industrial 3679,Alimentos,Média,Terceirizada,Alta,"['Contaminação', 'Desgaste']",3740157268.17,2513101.88,45758.11,False,2002-01-17,True,2026-01-02 15:12:37.841522
C03680,Empresa Industrial 3680,Siderurgia,Grande,Interna,Alta,"['Superaquecimento', 'Vibração', 'Desgaste']",1271726834.76,1902694.41,10263.34,True,2015-11-17,True,2026-01-02 15:12:37.841531
C03681,Empresa Industrial 3681,Energia,Média,Terceirizada,Baixa,"['Superaquecimento', 'Vibração']",295568187.96,2317903.27,26785.01,True,2022-02-15,True,2026-01-02 15:12:37.841540
C03682,Empresa Industrial 3682,Automotiva,Grande,Mista,Média,"['Vibração', 'Desgaste']",1921983971.59,3490190.34,42429.11,True,2001-08-09,True,2026-01-02 15:12:37.841549
C03683,Empresa Industrial 3683,Siderurgia,Média,Terceirizada,Baixa,"['Superaquecimento', 'Vibração', 'Desgaste']",2459954162.92,2105289.75,38300.33,True,2005-04-15,True,2026-01-02 15:12:37.841558
C03684,Empresa Industrial 3684,Mineração,Pequena,Interna,Baixa,"['Vibração', 'Desgaste', 'Contaminação']",3879045243.99,1881727.17,11722.32,True,2022-11-08,True,2026-01-02 15:12:37.841568
C03685,Empresa Industrial 3685,Automotiva,Grande,Terceirizada,Alta,"['Vibração', 'Desgaste']",1082470485.08,1898891.69,41976.84,False,2008-04-06,False,2026-01-02 15:12:37.841576
C03686,Empresa Industrial 3686,Energia,Pequena,Interna,Baixa,"['Superaquecimento', 'Vibração']",3345919205.38,1657276.45,33543.39,True,2018-04-21,True,2026-01-02 15:12:37.841586
C03687,Empresa Industrial 3687,Mineração,Média,Terceirizada,Baixa,"['Vibração', 'Desgaste', 'Contaminação']",3741093955.07,4427904.06,1013.02,True,2001-04-04,True,2026-01-02 15:12:37.841596
C03688,Empresa Industrial 3688,Energia,Média,Interna,Baixa,"['Superaquecimento', 'Vibração']",39714527.66,1730805.61,29568.13,False,2010-11-02,True,2026-01-02 15:12:37.841606
C03689,Empresa Industrial 3689,Siderurgia,Média,Terceirizada,Média,"['Superaquecimento', 'Vibração', 'Desgaste']",2460528786.97,74769.2,27119.85,True,2018-10-15,True,2026-01-02 15:12:37.841617
C03690,Empresa Industrial 3690,Automotiva,Grande,Terceirizada,Média,"['Vibração', 'Desgaste']",4452980096.38,719925.14,10276.24,True,2005-07-26,True,2026-01-02 15:12:37.841627
C03691,Empresa Industrial 3691,Automotiva,Média,Mista,Baixa,"['Vibração', 'Desgaste']",2272714998.15,3621442.77,47202.71,True,2021-12-05,False,2026-01-02 15:12:37.841636
C03692,Empresa Industrial 3692,Alimentos,Pequena,Terceirizada,Baixa,"['Contaminação', 'Desgaste']",2669279820.15,1986362.74,39551.01,False,2012-08-31,True,2026-01-02 15:12:37.841645
C03693,Empresa Industrial 3693,Alimentos,Pequena,Mista,Média,"['Contaminação', 'Desgaste']",740325675.03,574786.33,13739.82,True,2014-11-13,False,2026-01-02 15:12:37.841657
C03694,Empresa Industrial 3694,Alimentos,Média,Interna,Alta,"['Contaminação', 'Desgaste']",954876893.38,2866162.64,6489.92,True,2011-11-01,True,2026-01-02 15:12:37.841665
C03695,Empresa Industrial 3695,Química,Pequena,Mista,Baixa,"['Corrosão', 'Superaquecimento']",3656692065.11,4756483.83,3931.98,False,2006-03-20,True,2026-01-02 15:12:37.841675
C03696,Empresa Industrial 3696,Papel e Celulose,Pequena,Terceirizada,Baixa,"['Contaminação', 'Desgaste']",1514106910.65,4836505.43,2510.96,False,2005-12-06,True,2026-01-02 15:12:37.841683
C03697,Empresa Industrial 3697,Cimento,Média,Mista,Baixa,"['Vibração', 'Desgaste']",4654571635.11,3066432.11,38246.22,False,2015-07-12,True,2026-01-02 15:12:37.841697
C03698,Empresa Industrial 3698,Química,Pequena,Mista,Média,"['Corrosão', 'Superaquecimento']",4069274759.43,80293.65,3052.95,False,2010-06-18,False,2026-01-02 15:12:37.841706
C03699,Empresa Industrial 3699,Cimento,Média,Terceirizada,Média,"['Vibração', 'Desgaste']",1426499975.41,3001193.63,45303.28,True,2007-04-29,True,2026-01-02 15:12:37.841724
C03700,Empresa Industrial 3700,Química,Média,Terceirizada,Média,"['Corrosão', 'Superaquecimento']",3850237067.78,4904581.42,47410.78,True,2013-07-16,True,2026-01-02 15:12:37.841736
C03701,Empresa Industrial 3701,Cimento,Grande,Interna,Baixa,"['Vibração', 'Desgaste']",3809464379.91,751800.73,14158.57,False,2002-10-06,False,2026-01-02 15:12:37.841745
C03702,Empresa Industrial 3702,Automotiva,Média,Terceirizada,Baixa,"['Vibração', 'Desgaste']",3936169918.25,3130330.64,11193.53,False,2007-09-03,True,2026-01-02 15:12:37.841754
C03703,Empresa Industrial 3703,Mineração,Média,Mista,Média,"['Vibração', 'Desgaste', 'Contaminação']",4172587816.2,2410397.27,36561.22,False,2014-01-12,True,2026-01-02 15:12:37.841763
C03704,Empresa Industrial 3704,Mineração,Grande,Terceirizada,Média,"['Vibração', 'Desgaste', 'Contaminação']",2408552648.59,57253.81,6044.97,True,2024-03-16,True,2026-01-02 15:12:37.841772
C03705,Empresa Industrial 3705,Siderurgia,Pequena,Terceirizada,Baixa,"['Superaquecimento', 'Vibração', 'Desgaste']",429038713.66,850040.2,45675.05,False,2022-01-25,False,2026-01-02 15:12:37.841781
C03706,Empresa Industrial 3706,Automotiva,Grande,Terceirizada,Alta,"['Vibração', 'Desgaste']",2818133354.75,4619457.96,7399.53,True,2021-12-27,True,2026-01-02 15:12:37.841790
C03707,Empresa Industrial 3707,Alimentos,Média,Mista,Média,"['Contaminação', 'Desgaste']",1081053654.34,2606411.3,36426.5,True,2004-05-10,True,2026-01-02 15:12:37.841799
C03708,Empresa Industrial 3708,Cimento,Pequena,Mista,Média,"['Vibração', 'Desgaste']",2978058837.5,811440.47,2680.92,False,2021-06-07,True,2026-01-02 15:12:37.841808
C03709,Empresa Industrial 3709,Cimento,Pequena,Interna,Baixa,"['Vibração', 'Desgaste']",779302966.07,2825143.83,7561.5,True,2003-01-19,True,2026-01-02 15:12:37.841820
C03710,Empresa Industrial 3710,Energia,Média,Mista,Alta,"['Superaquecimento', 'Vibração']",4318667428.63,1196734.27,34175.44,True,2004-12-16,False,2026-01-02 15:12:37.841829
C03711,Empresa Industrial 3711,Alimentos,Média,Terceirizada,Alta,"['Contaminação', 'Desgaste']",3247192616.06,1328073.47,26192.88,True,2020-04-28,True,2026-01-02 15:12:37.841838
C03712,Empresa Industrial 3712,Mineração,Pequena,Terceirizada,Alta,"['Vibração', 'Desgaste', 'Contaminação']",438442501.13,4341415.95,37324.73,True,2019-09-03,True,2026-01-02 15:12:37.841847
C03713,Empresa Industrial 3713,Siderurgia,Média,Mista,Baixa,"['Superaquecimento', 'Vibração', 'Desgaste']",2803409685.94,1880038.91,45087.6,True,2000-03-04,False,2026-01-02 15:12:37.841856
C03714,Empresa Industrial 3714,Siderurgia,Pequena,Terceirizada,Alta,"['Superaquecimento', 'Vibração', 'Desgaste']",526577075.64,887286.46,42987.73,True,2015-04-28,True,2026-01-02 15:12:37.841865
C03715,Empresa Industrial 3715,Energia,Média,Mista,Baixa,"['Superaquecimento', 'Vibração']",2013351002.0,4948508.15,49782.78,True,2016-02-18,False,2026-01-02 15:12:37.841875
C03716,Empresa Industrial 3716,Papel e Celulose,Grande,Terceirizada,Média,"['Contaminação', 'Desgaste']",1060638713.87,4471324.24,32403.61,False,2023-10-24,False,2026-01-02 15:12:37.841884
C03717,Empresa Industrial 3717,Siderurgia,Grande,Interna,Alta,"['Superaquecimento', 'Vibração', 'Desgaste']",1654490571.1,4726944.2,48187.92,True,2005-03-30,False,2026-01-02 15:12:37.841893
C03718,Empresa Industrial 3718,Papel e Celulose,Grande,Mista,Alta,"['Contaminação', 'Desgaste']",2403152889.63,2114212.92,6365.68,False,2005-11-21,True,2026-01-02 15:12:37.841901
C03719,Empresa Industrial 3719,Automotiva,Pequena,Mista,Baixa,"['Vibração', 'Desgaste']",2420299187.74,367794.8,9662.89,False,2014-06-12,True,2026-01-02 15:12:37.841913
C03720,Empresa Industrial 3720,Automotiva,Média,Interna,Baixa,"['Vibração', 'Desgaste']",4808470310.68,3809193.21,41095.58,False,2019-08-10,True,2026-01-02 15:12:37.841922
C03721,Empresa Industrial 3721,Mineração,Média,Mista,Média,"['Vibração', 'Desgaste', 'Contaminação']",4494482296.77,1491120.52,1064.8,False,2015-06-04,True,2026-01-02 15:12:37.841931
C03722,Empresa Industrial 3722,Química,Grande,Interna,Média,"['Corrosão', 'Superaquecimento']",121751254.63,3209403.22,28837.01,True,2015-06-21,False,2026-01-02 15:12:37.841940
C03723,Empresa Industrial 3723,Cimento,Pequena,Interna,Baixa,"['Vibração', 'Desgaste']",404683532.23,3206313.94,1574.67,False,2022-05-04,True,2026-01-02 15:12:37.841950
C03724,Empresa Industrial 3724,Alimentos,Grande,Interna,Baixa,"['Contaminação', 'Desgaste']",4957413698.18,2031752.68,10394.83,False,2001-02-23,False,2026-01-02 15:12:37.841959
C03725,Empresa Industrial 3725,Energia,Grande,Mista,Baixa,"['Superaquecimento', 'Vibração']",334317669.15,2600460.01,33809.7,True,2018-01-14,False,2026-01-02 15:12:37.841970
C03726,Empresa Industrial 3726,Mineração,Grande,Mista,Baixa,"['Vibração', 'Desgaste', 'Contaminação']",2951892854.27,3347766.46,34080.61,True,2022-06-21,True,2026-01-02 15:12:37.841979
C03727,Empresa Industrial 3727,Automotiva,Grande,Terceirizada,Média,"['Vibração', 'Desgaste']",4944785033.06,2433851.64,44784.24,True,2001-04-28,True,2026-01-02 15:12:37.841987
C03728,Empresa Industrial 3728,Química,Grande,Terceirizada,Alta,"['Corrosão', 'Superaquecimento']",685267308.56,3091422.44,28444.01,True,2003-02-20,True,2026-01-02 15:12:37.841996
C03729,Empresa Industrial 3729,Mineração,Média,Interna,Média,"['Vibração', 'Desgaste', 'Contaminação']",4179446629.96,4694101.25,28780.35,True,2011-02-12,True,2026-01-02 15:12:37.842008
C03730,Empresa Industrial 3730,Mineração,Pequena,Interna,Média,"['Vibração', 'Desgaste', 'Contaminação']",2012090723.11,164545.93,44979.38,False,2022-08-15,True,2026-01-02 15:12:37.842017
C03731,Empresa Industrial 3731,Papel e Celulose,Grande,Mista,Alta,"['Contaminação', 'Desgaste']",4361459829.83,1259522.99,27337.99,False,2014-01-09,True,2026-01-02 15:12:37.842026
C03732,Empresa Industrial 3732,Cimento,Pequena,Interna,Alta,"['Vibração', 'Desgaste']",1913567490.5,1268707.62,10663.66,True,2013-12-29,True,2026-01-02 15:12:37.842038
C03733,Empresa Industrial 3733,Alimentos,Média,Interna,Alta,"['Contaminação', 'Desgaste']",1685163649.52,397343.35,3978.64,True,2001-12-27,True,2026-01-02 15:12:37.842047
C03734,Empresa Industrial 3734,Energia,Média,Mista,Alta,"['Superaquecimento', 'Vibração']",1075322079.45,3795286.94,2362.23,False,2024-06-11,True,2026-01-02 15:12:37.842057
C03735,Empresa Industrial 3735,Siderurgia,Grande,Mista,Alta,"['Superaquecimento', 'Vibração', 'Desgaste']",4427973590.09,3817411.39,3416.98,True,2005-09-23,True,2026-01-02 15:12:37.842066
C03736,Empresa Industrial 3736,Cimento,Grande,Interna,Alta,"['Vibração', 'Desgaste']",3936558052.4,1407453.84,42952.75,False,2008-01-10,False,2026-01-02 15:12:37.842075
C03737,Empresa Industrial 3737,Química,Média,Interna,Média,"['Corrosão', 'Superaquecimento']",646470771.59,3334153.57,42332.61,True,2015-03-02,True,2026-01-02 15:12:37.842084
C03738,Empresa Industrial 3738,Mineração,Pequena,Interna,Baixa,"['Vibração', 'Desgaste', 'Contaminação']",2774181135.19,3103074.97,16817.24,False,2017-02-09,True,2026-01-02 15:12:37.842093
C03739,Empresa Industrial 3739,Cimento,Pequena,Mista,Alta,"['Vibração', 'Desgaste']",3101908175.31,4495098.43,34977.32,True,2020-10-07,True,2026-01-02 15:12:37.842107
C03740,Empresa Industrial 3740,Química,Grande,Mista,Baixa,"['Corrosão', 'Superaquecimento']",557726109.17,2779958.9,32044.21,False,2003-11-28,False,2026-01-02 15:12:37.842116
C03741,Empresa Industrial 3741,Papel e Celulose,Pequena,Mista,Baixa,"['Contaminação', 'Desgaste']",4457468232.89,4727899.44,18367.43,False,2020-03-12,True,2026-01-02 15:12:37.842125
C03742,Empresa Industrial 3742,Papel e Celulose,Pequena,Terceirizada,Média,"['Contaminação', 'Desgaste']",2667881084.78,4869591.61,12060.26,True,2002-07-27,True,2026-01-02 15:12:37.842135
C03743,Empresa Industrial 3743,Mineração,Pequena,Interna,Alta,"['Vibração', 'Desgaste', 'Contaminação']",3997932542.87,4068113.57,2913.05,False,2007-01-29,True,2026-01-02 15:12:37.842144
C03744,Empresa Industrial 3744,Automotiva,Grande,Interna,Alta,"['Vibração', 'Desgaste']",4904329758.84,2607782.31,44439.6,True,2012-02-13,True,2026-01-02 15:12:37.842153
C03745,Empresa Industrial 3745,Siderurgia,Grande,Mista,Alta,"['Superaquecimento', 'Vibração', 'Desgaste']",3215361481.06,726864.24,22447.68,False,2004-05-08,True,2026-01-02 15:12:37.842163
C03746,Empresa Industrial 3746,Energia,Grande,Interna,Alta,"['Superaquecimento', 'Vibração']",3257377110.81,2017673.13,37358.67,True,2001-01-17,True,2026-01-02 15:12:37.842172
